2.06098655481679e+01,3.88918215085059e+00,-3.38282807440473e-02
1.90554694370379e+01,5.40497703417677e+00,-1.03327849909332e+00
2.74461812169569e+00,2.25648708162545e+00,-1.67081404706523e+00
1.77536606326614e+00,5.51773978974477e+00,-2.33040496348846e+00
3.81384973751925e+00,8.97782917001001e-01,-2.14267177077030e+00
5.43807862105534e+00,1.85822971155159e+01,3.14408260437529e-01
6.14328971737084e+00,1.80092059963999e+01,4.07975969738697e-01
7.80016913808607e+00,1.69351976826546e+01,-1.76654369702238e+00
6.72755531265513e+00,3.22256105494177e-01,-2.07827616887189e+00
9.88701836887107e+00,1.81604276819796e+01,-9.15471737784454e-01
7.54122655238441e+00,2.59908515867052e+00,-2.21999436054735e+00
9.55623506381938e+00,3.25300628729059e+00,-4.45912974978009e-01
1.01516708502680e+01,1.58469320462838e+00,-2.25245945670182e+00
1.68759557446413e+01,3.55134182563699e+00,5.34102646738418e-01
1.36783227366506e+01,2.49160435936883e+00,-2.16335914735648e+00
2.06759193589753e+01,1.46078471795448e+00,-1.08506584771637e+00
2.02759506584719e+01,1.79444865376550e+01,-5.83373476474149e-01
1.91385382867780e+01,1.06379381270256e+00,-9.95675785999225e-01
8.77072294707728e-02,3.16213732521539e+00,-7.78824286025556e-02
2.10320355169239e+01,2.28865453735030e+00,-4.73582296711111e-01
2.49659254419950e+00,4.39487795443103e+00,4.71062632591030e-01
4.61034463522436e+00,1.95864898075592e+00,-2.05092159945436e+00
1.94962281931519e+00,1.81405762574270e+01,-6.40818339700770e-01
1.86916936884900e+00,5.22056584833297e-01,3.96425383550152e-01
3.10088438258025e+00,1.76327548567417e+01,-7.39512073028474e-01
4.60621290575065e+00,3.22387019365081e+00,-7.13238812453068e-01
4.83960004109068e+00,8.67740124285028e-01,-2.02944793382774e+00
8.81772835259147e+00,5.62470584312420e-01,-4.96314925774306e-01
1.02810642909370e+01,4.61586920675823e+00,6.35183895537292e-01
1.19310591738232e+01,2.11643889342118e+00,-8.76178133067934e-01
1.50078730330420e+01,2.99360441067634e+00,-1.83059391359524e+00
1.44049056392446e+01,3.24507808038740e+00,-1.62490730862818e+00
1.54307828811237e+01,5.87933887703761e+00,-2.57421938366243e-01
1.73030000090546e+01,2.11499968526413e+00,5.23774947364435e-01
1.96258448778038e+01,1.72135811479768e+00,-4.85624885646347e-01
1.75260160432273e+01,1.26343061894327e+00,7.41565859195160e-01
1.50334321485717e+01,9.93846296981014e-01,-1.48927955462400e-02
1.11143906674730e+00,2.98345319831433e+00,-1.50143108202028e+00
1.82269143013204e+01,4.95363934940200e+00,-1.30351539638977e+00
4.80792520656768e-01,6.28838476498637e+00,5.98681020524713e-01
1.94854637691724e+01,3.43466895742850e+00,-1.18254701272510e-02
3.66039164699337e+00,4.87168984287600e+00,3.35424052362031e-01
2.97600003225785e+00,3.60224367466185e-02,-4.89009869318423e-02
2.97029233635538e+00,6.37314499863079e+00,3.17735062494419e-01
3.49114571784496e+00,3.88729169305417e+00,-7.63578534321802e-01
4.40144281556073e+00,4.13156171376044e+00,-2.35431049478119e-01
7.04548552964298e+00,4.52064784048074e+00,-3.78328889728736e-02
5.63483012919877e+00,1.78767466987125e+00,6.76290528154622e-01
7.67969892983388e+00,1.09582461012124e+00,3.83180139602408e-01
6.81328612506140e+00,1.59909231812124e+00,6.00357913929642e-01
1.49928565904488e+01,4.21368041595289e+00,-1.79726490382851e+00
1.11451665724252e+01,5.49590085521295e+00,-1.56560127843996e+00
8.18025111194054e+00,3.50924415954788e+00,1.08992733004169e-01
1.48337003571795e+01,5.24934668663005e+00,-3.69481493362369e-01
1.63192356985442e+01,1.30598525100032e+00,5.74765699749281e-01
1.43507571563740e+01,1.21946270317311e-01,-1.18954030896537e-01
1.83857334205568e+01,1.99717483728734e+00,-7.48588547498332e-01
1.82141779022885e+01,3.87529900348371e+00,-3.80025173210514e-01
1.78806419182945e+01,7.15282753828177e+00,-2.81072818218107e-01
1.49556276898755e+00,4.28719017482412e+00,-2.09805552278898e+00
3.39917940993262e+00,7.39817131734331e+00,-9.05346501207287e-01
8.61828417238777e-01,4.70436221823387e+00,6.36065797208261e-01
3.87214270086722e+00,2.81485576169531e+00,-8.55914571281297e-01
5.47277367144308e+00,4.19017333228890e+00,-2.03448433711527e+00
6.18592938978873e+00,3.84799449375206e+00,-1.82728444284704e+00
7.13916609594482e+00,5.80207514073527e+00,-1.76640214789687e+00
7.10218457219229e+00,3.56770808309790e+00,-1.82446482965723e+00
5.86059785160868e+00,8.70213668586523e-01,4.77375545186187e-02
6.46149032013952e+00,2.66346710993433e+00,-1.51303019773419e+00
8.21420524082929e+00,1.91961382128822e+00,2.15211401227312e-01
1.04525241043202e+01,3.69031542654856e+00,-3.66683992679571e-01
9.55331645285613e+00,2.27592206727805e+00,5.55963942006597e-01
9.26106995577686e+00,4.86311748871007e+00,1.36463071658522e-01
1.64862163179940e+01,2.43360293543876e+00,-2.22285123384575e+00
1.38558987888206e+01,9.10910824609492e-01,3.26088955814712e-01
1.88364952885218e+01,2.76232610067830e+00,-8.93083721270624e-01
1.54204485236722e+01,1.94314064385240e+00,-4.11321480464235e-01
2.05024979430666e+01,3.10382995537772e+00,8.09738138183614e-02
1.98150041509888e+01,5.90694969410441e+00,-1.08020162087901e+00
1.73162934811188e+01,7.94683778970507e+00,4.00647333662684e-01
2.00574637431042e+01,4.77568959553200e+00,-1.47885439354247e+00
2.66023896218297e+00,5.31469719877674e+00,5.13786207073872e-01
3.73761018675231e+00,5.87153866849013e+00,-2.24683365314953e+00
4.39133823738190e+00,6.83046078978950e+00,5.59180080226832e-01
4.82386892594087e+00,4.86304198369777e+00,3.79453060155491e-02
8.48871224453943e+00,5.62149776402235e+00,-1.39774105174256e+00
9.03381974894574e+00,6.68537878191399e+00,4.97146536533335e-01
9.42067025062788e+00,5.85656964349529e+00,-2.13087805534907e+00
9.63093781053318e+00,7.73712091444196e+00,-1.19097510347517e+00
