2.04981817124571e+01,5.74683316833268e+00,-3.74358959607831e-01
1.87482932100568e+01,6.40399445351123e+00,-1.50378130991652e+00
2.61549182760213e+00,2.93159641538852e+00,-1.72094497503402e+00
1.33672951590792e+00,6.65400331254663e+00,-2.32034720611452e+00
4.43794266888909e+00,1.63881576459310e+00,-7.38632716357190e-01
5.79615299422824e+00,3.03518064464137e-01,1.33013494958079e-01
6.15939975035369e+00,1.81305150406340e+01,2.10490918256457e-01
6.49091793688619e+00,1.59673417696173e+01,-7.12676175774805e-01
7.08979804779086e+00,1.76835075989215e+01,4.11403171074066e-02
9.13334116955411e+00,1.59301652634641e-01,-3.27934448624609e-01
7.19342968852195e+00,2.87414769158854e+00,-1.29808568224342e+00
9.78734088237115e+00,2.64254440777468e+00,-3.54467277482764e-01
9.95514522913221e+00,1.53015190659369e+00,-8.92211428284504e-01
1.76730262730050e+01,3.74755913824833e+00,-4.40425773532252e-01
1.33230672046778e+01,2.21070416185079e+00,-1.98753696670488e+00
2.03474289348535e+01,1.71834146389735e+00,-2.15374297913910e+00
1.99174859830944e+01,1.84445268892547e+01,6.99696184574655e-01
1.84397977760006e+01,1.36003824404293e+00,-1.12130999683455e+00
2.10305560896650e+01,3.59329824963130e+00,4.68123454366877e-03
2.09293729133138e+01,2.65699935147984e+00,-1.70444470854632e-01
1.24381507784119e+00,4.66170938285268e+00,-3.20835789432439e-01
4.21402099861491e+00,2.85920869993083e+00,-1.20903149967416e+00
1.76388318139818e+00,1.30704348795512e-01,-5.95964864860662e-01
2.42933076710322e+00,8.93807325818484e-01,-1.17122040271808e-01
2.87392809777823e+00,1.83513583537733e+01,-1.72367123928996e+00
4.87184631743789e+00,3.31031107783328e+00,-1.03888915742104e+00
5.61690523700245e+00,1.21142460926723e+00,3.62931576804017e-02
7.44588818666718e+00,1.82922931414290e+01,2.40327424584154e-01
1.01782757597166e+01,3.98751282019336e+00,3.04283385471230e-02
1.16351484330365e+01,1.66520872734640e+00,-1.32578699381222e+00
1.62626820760094e+01,2.53626330171465e+00,-8.99852710057635e-01
1.45443434381376e+01,3.02903029923509e+00,-2.77925355770467e-01
1.51462045757714e+01,5.22802821093332e+00,-2.11866824122148e+00
1.72057414928249e+01,1.90890665325422e+00,1.10212519370117e-01
1.94092993182920e+01,1.67420726773238e+00,-2.26017497851635e+00
1.66333392494764e+01,1.14551689104610e+00,-4.15863139230241e-01
1.44340782345263e+01,1.28380124092525e+00,7.77237711414157e-01
1.02759156899706e+00,3.79822648550243e+00,1.19051216435098e-01
1.85664607093436e+01,5.19158349727736e+00,-1.10623544848543e+00
2.11301680569147e-01,7.72316748049376e+00,4.08195327959803e-01
1.94507248699794e+01,4.44607433584330e+00,-5.83891805782131e-02
2.16887160760906e+00,5.16077477678045e+00,-1.84295138544630e+00
3.59745368138864e+00,7.95646393042845e-01,6.23121186125420e-01
2.19619266587301e+00,6.62892571384193e+00,7.54274687891162e-01
3.12717636315760e+00,4.96025514482556e+00,-1.23813280321743e+00
4.07945898022147e+00,4.35337390502312e+00,-1.37123202678386e+00
5.79509465764000e+00,4.79694419979262e+00,-6.02029794085237e-01
6.31126227486492e+00,1.85454605492126e+00,-4.18907818199335e-01
7.06068778307085e+00,2.76514467796680e-01,4.89442815810702e-01
7.28279150097379e+00,1.52959489802868e+00,-1.08478931591787e+00
1.54643199454331e+01,3.30907216040564e+00,-1.25941329873959e+00
1.10945194023958e+01,4.35290432649885e+00,-7.62307720807817e-01
8.03639576513987e+00,3.79234803305011e+00,5.90958311727466e-01
1.57164087743390e+01,4.42883127826669e+00,7.10873782186913e-01
1.57467654479052e+01,1.74315807808831e+00,1.38677228258874e-01
1.38673348300161e+01,8.30704845971928e-02,-1.30667218540226e+00
1.88154498864421e+01,2.33858990383994e+00,2.01826299031878e-01
1.86432631567607e+01,4.11202098216064e+00,-6.48006101268892e-01
1.74538565215461e+01,7.04644180399048e+00,-1.73386396092375e+00
9.91944790736688e-02,5.17659047533010e+00,-1.12949803495358e-01
