2.05337040308951e+01,6.72342773744957e+00,-4.30602160990856e-01
1.72366735336020e+01,5.23897459652478e+00,2.56121838866758e-01
2.24697887791300e+00,3.36296358071713e+00,-6.37280528843689e-01
1.95615742660188e+00,5.33896728460907e+00,-1.62407960165862e+00
3.59611921601598e+00,1.63442428837463e+00,-1.95618356628307e+00
5.13339668147089e+00,8.58963838753929e-01,-2.23876026552366e+00
6.20582305822514e+00,1.76301635043908e+01,-1.97472688033250e-01
7.22609501739630e+00,1.58758092955990e+01,-1.08420648870815e+00
7.24033734611366e+00,1.80555626214424e+01,-1.38190941688582e+00
9.76105186207103e+00,1.72123006774367e+01,-1.59327667947593e+00
6.12235193135402e+00,1.18986887254555e+00,-2.24547718115294e+00
1.00985716234551e+01,2.07244437806460e+00,-6.33549792302470e-04
1.04058406599699e+01,1.05312435961656e+00,-1.00619257644692e+00
1.57686482300174e+01,3.50416797532431e+00,-1.46255290469028e+00
1.35060704843224e+01,3.53265279786753e+00,1.51506557748863e-01
1.96380865146012e+01,3.31652713680775e+00,4.24385717344339e-01
1.98675087286150e+01,1.38916973633743e+00,5.69517368226019e-01
1.87294749311783e+01,1.65496267213387e+00,-7.03829591315163e-01
2.11141643351148e+01,4.43088812945852e+00,-9.51140466481548e-01
2.00320636822740e+01,4.40493455081471e+00,-2.03538468692050e+00
1.46819053188619e+00,4.24200119702481e+00,-1.60990213515951e+00
4.34313121665453e+00,2.50847322910189e+00,-1.65060136172483e+00
8.32609225943421e-01,6.61932650697173e-01,-1.33374030759684e+00
1.64897017884874e+00,9.15029198710558e-01,-1.06000574363255e+00
3.00547991701831e+00,1.80718494409810e+01,2.42425616206138e-01
5.21896071371258e+00,3.18461642271200e+00,-5.78669225390519e-01
4.36690739226034e+00,1.22614960952556e+00,-1.88293625353033e+00
8.16889454993715e+00,1.85781321763170e+01,-8.20387923240717e-02
1.09715160346362e+01,2.72549167293187e+00,-6.53466912616246e-01
1.27637812886954e+01,1.76590616405480e+00,-1.73125902434398e+00
1.47551628658676e+01,3.60641235962448e+00,-9.82094708020441e-01
1.39132150822375e+01,4.39022389472799e+00,3.57749457870774e-02
1.41724025353842e+01,6.32173203036305e+00,-2.24612914906975e+00
1.75482688372175e+01,1.85542732912102e+00,3.81929581262031e-01
1.89267263942195e+01,4.05951746392197e+00,-2.26016131756899e+00
